job_n,default_n,poutcome_n,duration,campaign,euribor3m,y_n
3.0,1.0,0.0,259.0,1.0,1.344,0
4.0,1.0,0.0,76.0,3.0,4.964,0
3.0,0.0,0.0,282.0,1.0,1.327,0
3.0,0.0,0.0,130.0,1.0,4.12,0
1.0,1.0,0.0,236.0,1.0,4.96,0
0.0,0.0,0.0,183.0,2.0,4.947,0
2.0,0.0,0.0,147.0,4.0,4.86,0
3.0,1.0,0.0,26.0,14.0,4.856,0
4.0,0.0,0.0,276.0,2.0,1.268,1
4.0,0.0,0.0,105.0,2.0,4.963,0
2.0,0.0,0.0,321.0,1.0,1.281,0
1.0,0.0,0.0,109.0,2.0,1.244,0
3.0,0.0,1.0,832.0,1.0,1.25,1
5.0,0.0,2.0,529.0,2.0,0.884,1
3.0,0.0,0.0,192.0,1.0,4.191,0
6.0,0.0,1.0,262.0,2.0,1.25,0
3.0,1.0,0.0,44.0,7.0,4.857,0
7.0,0.0,1.0,170.0,1.0,0.634,1
5.0,1.0,0.0,210.0,2.0,4.961,0
3.0,1.0,1.0,277.0,4.0,0.652,1
6.0,1.0,1.0,194.0,2.0,1.299,0
8.0,1.0,0.0,121.0,1.0,4.959,0
0.0,0.0,0.0,553.0,1.0,4.86,0
3.0,1.0,0.0,312.0,7.0,4.864,0
2.0,0.0,1.0,8.0,6.0,1.266,0
5.0,1.0,1.0,204.0,1.0,1.41,0
2.0,0.0,0.0,238.0,3.0,4.962,0
1.0,0.0,0.0,86.0,5.0,4.864,0
9.0,0.0,0.0,141.0,1.0,4.961,0
1.0,0.0,0.0,423.0,2.0,4.859,0
5.0,0.0,0.0,249.0,3.0,4.856,0
4.0,0.0,0.0,407.0,4.0,4.021,0
5.0,0.0,1.0,130.0,4.0,1.0,0
6.0,0.0,1.0,72.0,1.0,1.405,0
2.0,0.0,0.0,396.0,2.0,0.879,1
2.0,1.0,0.0,154.0,1.0,1.479,0
2.0,0.0,0.0,837.0,2.0,4.962,1
11.0,1.0,0.0,133.0,1.0,4.857,0
3.0,0.0,0.0,181.0,1.0,4.858,0
2.0,0.0,0.0,34.0,1.0,4.021,0
6.0,0.0,0.0,49.0,1.0,4.958,0
2.0,0.0,0.0,713.0,1.0,4.857,0
3.0,0.0,1.0,116.0,2.0,1.334,0
2.0,0.0,0.0,237.0,5.0,4.962,0
11.0,1.0,0.0,332.0,2.0,4.857,0
3.0,0.0,1.0,413.0,1.0,1.281,0
2.0,0.0,0.0,123.0,3.0,0.803,0
2.0,0.0,0.0,239.0,2.0,4.855,0
1.0,1.0,0.0,157.0,1.0,4.961,0
3.0,1.0,0.0,149.0,1.0,4.855,0
2.0,0.0,0.0,331.0,1.0,1.266,1
4.0,0.0,0.0,126.0,3.0,4.964,0
6.0,0.0,0.0,588.0,3.0,4.967,0
3.0,0.0,0.0,239.0,1.0,4.965,0
2.0,1.0,0.0,179.0,3.0,4.955,0
7.0,0.0,0.0,201.0,1.0,1.266,0
2.0,1.0,0.0,288.0,1.0,1.266,0
8.0,0.0,0.0,148.0,2.0,0.904,0
3.0,0.0,2.0,225.0,1.0,1.266,0
4.0,0.0,0.0,439.0,3.0,4.966,1
1.0,0.0,0.0,561.0,1.0,4.86,0
2.0,0.0,0.0,59.0,3.0,1.405,0
7.0,0.0,0.0,45.0,1.0,4.957,0
4.0,0.0,0.0,64.0,1.0,4.97,0
1.0,0.0,0.0,271.0,1.0,1.291,0
4.0,0.0,1.0,153.0,1.0,4.021,0
3.0,0.0,0.0,314.0,4.0,1.291,0
3.0,0.0,0.0,153.0,1.0,4.959,0
4.0,0.0,2.0,247.0,1.0,0.84,1
10.0,1.0,0.0,307.0,1.0,4.961,0
3.0,1.0,0.0,41.0,1.0,4.963,0
1.0,0.0,0.0,179.0,1.0,1.405,0
2.0,0.0,0.0,247.0,2.0,1.26,1
1.0,0.0,1.0,142.0,2.0,1.291,0
5.0,1.0,1.0,301.0,1.0,0.859,1
3.0,1.0,1.0,41.0,1.0,1.313,0
6.0,0.0,1.0,184.0,1.0,1.281,0
6.0,0.0,0.0,1070.0,1.0,4.191,0
10.0,1.0,0.0,510.0,1.0,4.962,0
3.0,1.0,0.0,159.0,1.0,1.334,0
1.0,0.0,0.0,498.0,1.0,4.857,0
2.0,0.0,0.0,657.0,1.0,4.191,0
6.0,0.0,0.0,90.0,1.0,4.957,0
4.0,0.0,0.0,66.0,1.0,4.076,0
0.0,1.0,0.0,152.0,1.0,4.857,0
2.0,0.0,0.0,181.0,1.0,4.021,0
3.0,0.0,0.0,256.0,1.0,4.961,0
2.0,0.0,0.0,102.0,1.0,4.856,0
2.0,1.0,0.0,80.0,2.0,4.963,0
2.0,0.0,0.0,16.0,1.0,1.354,0
3.0,0.0,0.0,301.0,1.0,4.857,0
8.0,1.0,0.0,140.0,2.0,4.864,0
2.0,0.0,0.0,193.0,6.0,4.858,0
2.0,0.0,0.0,350.0,3.0,1.799,1
2.0,0.0,0.0,1122.0,1.0,1.41,0
4.0,0.0,0.0,218.0,3.0,4.021,0
4.0,1.0,0.0,116.0,3.0,4.962,0
4.0,1.0,0.0,667.0,1.0,0.741,1
8.0,0.0,0.0,119.0,1.0,1.244,0
4.0,0.0,0.0,125.0,3.0,4.964,0
6.0,0.0,0.0,878.0,1.0,1.365,0
6.0,0.0,0.0,708.0,1.0,4.153,0
4.0,0.0,0.0,18.0,31.0,4.866,0
10.0,0.0,0.0,173.0,7.0,4.153,0
2.0,0.0,1.0,427.0,1.0,0.73,1
2.0,0.0,0.0,87.0,2.0,4.963,0
6.0,0.0,0.0,490.0,3.0,4.86,0
1.0,0.0,1.0,397.0,1.0,1.327,0
3.0,0.0,0.0,88.0,1.0,4.961,0
3.0,1.0,0.0,788.0,11.0,4.857,1
6.0,0.0,0.0,504.0,1.0,1.244,1
2.0,0.0,0.0,91.0,2.0,1.405,0
3.0,0.0,0.0,360.0,1.0,1.291,0
5.0,0.0,0.0,295.0,1.0,4.965,0
2.0,0.0,0.0,446.0,1.0,4.961,0
0.0,0.0,0.0,172.0,2.0,1.405,0
6.0,1.0,0.0,272.0,1.0,4.957,0
4.0,0.0,0.0,56.0,7.0,1.445,0
2.0,0.0,1.0,135.0,3.0,1.25,0
3.0,1.0,0.0,89.0,2.0,4.957,0
2.0,0.0,0.0,93.0,6.0,4.961,0
4.0,0.0,0.0,129.0,1.0,4.963,0
1.0,1.0,0.0,124.0,1.0,1.327,0
3.0,1.0,0.0,570.0,2.0,4.959,1
11.0,0.0,2.0,279.0,4.0,0.899,1
1.0,1.0,0.0,107.0,4.0,4.021,0
2.0,0.0,1.0,186.0,1.0,1.264,0
4.0,0.0,0.0,96.0,1.0,4.97,0
4.0,0.0,0.0,118.0,1.0,4.12,0
1.0,0.0,0.0,134.0,1.0,4.962,0
2.0,0.0,0.0,220.0,1.0,4.962,0
2.0,0.0,1.0,163.0,1.0,4.153,0
10.0,1.0,0.0,472.0,2.0,4.191,0
6.0,0.0,0.0,123.0,1.0,4.855,0
1.0,0.0,0.0,857.0,2.0,4.968,1
3.0,0.0,1.0,25.0,1.0,1.291,0
3.0,0.0,0.0,197.0,2.0,1.299,0
5.0,1.0,0.0,133.0,3.0,4.967,0
3.0,0.0,1.0,80.0,1.0,4.191,0
3.0,0.0,0.0,251.0,3.0,4.96,0
6.0,0.0,0.0,79.0,2.0,4.153,0
2.0,0.0,0.0,147.0,1.0,4.97,0
1.0,1.0,0.0,84.0,1.0,4.961,0
2.0,0.0,2.0,356.0,1.0,0.683,1
3.0,1.0,0.0,297.0,1.0,1.334,0
3.0,0.0,0.0,229.0,5.0,1.405,1
6.0,0.0,0.0,252.0,1.0,4.076,0
10.0,0.0,0.0,580.0,3.0,4.96,0
6.0,0.0,1.0,163.0,5.0,1.25,0
8.0,0.0,0.0,74.0,6.0,4.961,0
8.0,0.0,0.0,151.0,2.0,4.858,0
3.0,1.0,0.0,103.0,3.0,4.856,0
3.0,1.0,0.0,97.0,1.0,4.86,0
2.0,0.0,0.0,873.0,2.0,4.957,1
4.0,0.0,0.0,784.0,1.0,4.962,1
2.0,0.0,0.0,723.0,2.0,4.856,0
2.0,0.0,1.0,195.0,5.0,1.299,0
3.0,0.0,0.0,63.0,1.0,4.963,0
0.0,0.0,0.0,143.0,8.0,4.864,0
3.0,0.0,0.0,216.0,2.0,4.961,0
2.0,0.0,0.0,117.0,1.0,4.968,0
2.0,0.0,0.0,122.0,1.0,4.963,0
2.0,0.0,2.0,96.0,2.0,1.26,1
4.0,0.0,0.0,625.0,4.0,0.651,0
2.0,0.0,0.0,548.0,2.0,4.865,0
2.0,0.0,2.0,173.0,3.0,0.699,1
3.0,0.0,0.0,166.0,1.0,1.244,0
3.0,1.0,0.0,70.0,3.0,4.961,0
2.0,0.0,0.0,8.0,2.0,4.021,0
1.0,0.0,0.0,92.0,1.0,1.262,0
10.0,1.0,0.0,167.0,3.0,4.961,0
4.0,1.0,0.0,116.0,1.0,4.961,0
6.0,0.0,0.0,107.0,3.0,4.857,0
3.0,1.0,0.0,144.0,2.0,4.96,0
4.0,0.0,0.0,1476.0,2.0,4.966,0
2.0,0.0,0.0,418.0,1.0,0.653,1
2.0,1.0,0.0,169.0,2.0,4.966,0
2.0,0.0,1.0,47.0,1.0,4.12,0
3.0,0.0,0.0,199.0,3.0,4.96,0
4.0,0.0,1.0,182.0,1.0,0.9,1
2.0,0.0,1.0,38.0,7.0,1.25,0
3.0,0.0,0.0,208.0,2.0,4.859,0
9.0,1.0,0.0,169.0,1.0,4.866,0
6.0,0.0,0.0,46.0,1.0,4.076,0
2.0,0.0,0.0,177.0,5.0,4.957,0
11.0,0.0,0.0,1143.0,4.0,1.299,0
4.0,0.0,2.0,192.0,1.0,1.266,1
4.0,0.0,0.0,14.0,5.0,1.25,0
4.0,0.0,1.0,447.0,1.0,0.739,1
4.0,0.0,0.0,197.0,1.0,4.966,0
6.0,0.0,0.0,228.0,2.0,4.961,0
6.0,0.0,0.0,201.0,1.0,4.962,0
3.0,0.0,1.0,185.0,1.0,1.244,0
8.0,1.0,0.0,23.0,1.0,4.86,0
2.0,0.0,0.0,215.0,5.0,4.961,0
4.0,0.0,0.0,93.0,5.0,4.963,0
3.0,0.0,0.0,129.0,2.0,1.344,0
11.0,0.0,2.0,389.0,1.0,0.672,1
2.0,0.0,1.0,55.0,1.0,1.266,0
4.0,0.0,0.0,179.0,4.0,1.244,0
3.0,0.0,0.0,188.0,1.0,4.963,0
4.0,0.0,0.0,16.0,5.0,1.354,0
5.0,0.0,0.0,90.0,2.0,0.718,0
4.0,0.0,0.0,226.0,1.0,4.961,0
3.0,1.0,0.0,113.0,1.0,4.86,0
3.0,0.0,0.0,137.0,4.0,4.961,0
6.0,0.0,0.0,147.0,3.0,4.021,0
8.0,0.0,0.0,279.0,1.0,1.313,0
7.0,0.0,0.0,12.0,8.0,4.021,0
0.0,0.0,0.0,196.0,1.0,4.962,0
5.0,0.0,0.0,82.0,1.0,0.739,0
4.0,0.0,0.0,116.0,2.0,4.857,0
4.0,0.0,0.0,186.0,2.0,1.27,0
6.0,0.0,0.0,318.0,1.0,4.191,0
2.0,0.0,0.0,222.0,1.0,1.365,0
2.0,0.0,0.0,91.0,1.0,4.965,0
2.0,0.0,0.0,101.0,3.0,4.965,0
3.0,0.0,0.0,65.0,5.0,4.962,0
3.0,0.0,1.0,921.0,2.0,1.405,0
2.0,0.0,0.0,21.0,20.0,4.967,0
2.0,0.0,0.0,271.0,2.0,1.531,1
4.0,0.0,1.0,240.0,1.0,1.281,0
1.0,0.0,0.0,134.0,2.0,4.858,0
1.0,0.0,0.0,38.0,1.0,4.859,0
5.0,0.0,0.0,91.0,3.0,4.857,0
3.0,0.0,0.0,111.0,8.0,4.958,0
4.0,1.0,0.0,624.0,1.0,4.021,0
2.0,0.0,0.0,485.0,1.0,1.264,0
4.0,0.0,0.0,55.0,3.0,4.964,0
3.0,0.0,0.0,333.0,1.0,1.244,0
3.0,0.0,0.0,82.0,3.0,4.076,0
6.0,1.0,0.0,755.0,1.0,4.12,0
2.0,0.0,2.0,208.0,1.0,1.365,1
7.0,0.0,0.0,218.0,4.0,1.266,0
1.0,1.0,0.0,89.0,7.0,4.855,0
2.0,0.0,0.0,33.0,3.0,4.021,0
3.0,0.0,0.0,27.0,11.0,4.964,0
6.0,0.0,0.0,427.0,3.0,1.687,1
6.0,0.0,0.0,290.0,2.0,4.858,0
0.0,0.0,0.0,125.0,1.0,4.859,0
4.0,0.0,0.0,235.0,4.0,1.327,0
10.0,0.0,0.0,331.0,5.0,1.354,1
3.0,0.0,0.0,82.0,4.0,4.967,0
4.0,0.0,0.0,202.0,1.0,4.866,0
10.0,1.0,0.0,180.0,1.0,4.958,0
3.0,0.0,0.0,89.0,1.0,4.962,0
4.0,0.0,0.0,72.0,4.0,4.963,0
4.0,0.0,0.0,78.0,1.0,4.965,0
7.0,0.0,0.0,186.0,2.0,4.968,0
2.0,0.0,0.0,570.0,1.0,4.12,0
10.0,0.0,0.0,115.0,1.0,1.291,0
4.0,0.0,0.0,178.0,2.0,4.964,0
6.0,0.0,1.0,238.0,1.0,1.313,0
1.0,1.0,0.0,106.0,2.0,1.266,0
2.0,0.0,0.0,139.0,1.0,4.961,0
3.0,0.0,0.0,298.0,1.0,4.859,0
6.0,0.0,0.0,864.0,3.0,4.966,0
1.0,0.0,0.0,786.0,1.0,1.266,1
4.0,0.0,0.0,460.0,3.0,4.866,0
10.0,0.0,0.0,183.0,1.0,4.96,0
2.0,0.0,0.0,154.0,3.0,4.965,0
3.0,1.0,0.0,263.0,1.0,1.266,0
2.0,0.0,0.0,53.0,7.0,4.864,0
1.0,0.0,0.0,265.0,1.0,4.963,0
5.0,0.0,0.0,269.0,2.0,4.966,0
4.0,0.0,0.0,248.0,1.0,4.961,0
2.0,0.0,0.0,136.0,5.0,1.344,0
7.0,0.0,1.0,279.0,1.0,0.646,1
2.0,0.0,0.0,1166.0,1.0,1.266,0
4.0,0.0,0.0,139.0,2.0,4.857,0
1.0,1.0,0.0,916.0,2.0,4.857,0
3.0,0.0,0.0,112.0,1.0,4.918,1
8.0,0.0,0.0,141.0,4.0,4.947,0
2.0,0.0,1.0,181.0,2.0,0.987,0
3.0,0.0,0.0,123.0,4.0,4.963,0
2.0,1.0,0.0,18.0,11.0,4.965,0
10.0,0.0,0.0,57.0,5.0,4.964,0
5.0,0.0,0.0,55.0,2.0,4.857,0
4.0,1.0,0.0,343.0,4.0,4.964,0
2.0,0.0,0.0,558.0,1.0,1.531,0
2.0,0.0,0.0,835.0,1.0,4.957,0
3.0,1.0,0.0,359.0,1.0,1.405,0
2.0,0.0,0.0,72.0,1.0,4.961,0
7.0,0.0,1.0,224.0,2.0,0.879,1
10.0,0.0,0.0,70.0,1.0,4.962,0
3.0,1.0,0.0,364.0,2.0,1.354,0
4.0,0.0,0.0,357.0,7.0,4.957,0
3.0,1.0,0.0,339.0,3.0,4.958,0
3.0,0.0,0.0,101.0,2.0,4.961,0
2.0,0.0,0.0,309.0,1.0,4.191,0
3.0,0.0,0.0,111.0,2.0,4.963,0
6.0,0.0,0.0,454.0,3.0,4.966,0
3.0,0.0,0.0,304.0,6.0,1.291,0
4.0,0.0,0.0,216.0,1.0,4.856,0
4.0,0.0,0.0,299.0,3.0,4.968,0
6.0,0.0,0.0,263.0,1.0,4.857,0
4.0,0.0,0.0,71.0,1.0,4.97,0
2.0,1.0,0.0,147.0,2.0,4.962,0
8.0,1.0,0.0,37.0,1.0,4.858,0
2.0,0.0,0.0,441.0,2.0,1.405,0
6.0,0.0,0.0,70.0,1.0,4.856,0
2.0,0.0,0.0,195.0,2.0,4.856,0
1.0,0.0,0.0,43.0,2.0,4.855,0
1.0,0.0,1.0,172.0,1.0,1.262,0
3.0,0.0,0.0,521.0,1.0,4.958,0
4.0,0.0,0.0,249.0,2.0,4.961,0
2.0,0.0,0.0,899.0,1.0,4.962,0
1.0,0.0,0.0,20.0,5.0,1.25,0
2.0,0.0,0.0,197.0,3.0,4.958,0
11.0,0.0,1.0,154.0,1.0,0.827,0
4.0,0.0,0.0,304.0,2.0,4.856,0
4.0,1.0,0.0,140.0,1.0,4.859,0
4.0,0.0,0.0,170.0,4.0,4.864,0
10.0,0.0,0.0,363.0,4.0,4.857,0
10.0,1.0,0.0,70.0,1.0,4.865,0
6.0,0.0,0.0,153.0,1.0,1.266,0
6.0,0.0,0.0,128.0,3.0,4.955,0
8.0,0.0,0.0,779.0,2.0,1.365,1
3.0,0.0,0.0,127.0,2.0,4.856,0
2.0,0.0,1.0,74.0,2.0,1.048,0
3.0,0.0,0.0,64.0,1.0,4.191,0
3.0,0.0,0.0,126.0,6.0,4.962,0
2.0,0.0,0.0,491.0,2.0,1.26,1
2.0,0.0,0.0,68.0,2.0,4.962,0
4.0,0.0,0.0,78.0,3.0,0.851,1
2.0,0.0,0.0,248.0,3.0,1.072,0
10.0,0.0,0.0,274.0,2.0,4.12,0
2.0,0.0,0.0,69.0,3.0,4.957,0
1.0,0.0,1.0,281.0,1.0,1.281,0
3.0,1.0,0.0,472.0,1.0,4.966,0
1.0,0.0,0.0,15.0,1.0,4.864,0
4.0,1.0,0.0,275.0,3.0,4.967,0
2.0,0.0,0.0,70.0,6.0,4.962,0
1.0,0.0,0.0,124.0,2.0,4.856,0
4.0,0.0,0.0,271.0,2.0,1.299,0
2.0,0.0,0.0,245.0,2.0,0.898,0
3.0,1.0,0.0,191.0,1.0,4.855,0
1.0,1.0,0.0,118.0,2.0,4.968,0
5.0,1.0,0.0,198.0,1.0,4.153,0
6.0,1.0,0.0,496.0,3.0,4.857,0
3.0,0.0,0.0,734.0,2.0,4.965,0
2.0,0.0,0.0,1111.0,3.0,4.857,1
2.0,0.0,0.0,178.0,2.0,4.856,0
3.0,0.0,0.0,341.0,1.0,1.291,0
2.0,0.0,0.0,1149.0,5.0,4.965,1
8.0,1.0,0.0,73.0,1.0,4.964,0
2.0,1.0,0.0,232.0,2.0,4.859,0
3.0,0.0,0.0,244.0,7.0,4.962,0
4.0,0.0,0.0,136.0,2.0,0.737,0
11.0,0.0,0.0,582.0,1.0,0.879,1
2.0,1.0,0.0,112.0,2.0,4.961,0
5.0,0.0,0.0,56.0,10.0,4.962,0
4.0,0.0,0.0,102.0,3.0,4.855,0
3.0,1.0,0.0,86.0,1.0,4.857,0
10.0,0.0,0.0,25.0,30.0,4.96,0
2.0,0.0,1.0,504.0,1.0,4.191,0
2.0,0.0,1.0,541.0,1.0,1.281,0
2.0,1.0,0.0,562.0,1.0,4.12,0
11.0,0.0,1.0,143.0,2.0,1.266,0
2.0,0.0,0.0,613.0,1.0,4.967,0
2.0,0.0,0.0,249.0,2.0,4.076,0
2.0,0.0,0.0,155.0,1.0,4.12,0
4.0,0.0,0.0,171.0,1.0,1.26,0
5.0,1.0,0.0,110.0,4.0,4.962,0
5.0,0.0,0.0,186.0,2.0,1.268,1
2.0,0.0,0.0,144.0,2.0,4.855,0
3.0,0.0,0.0,414.0,1.0,0.873,1
2.0,0.0,0.0,102.0,1.0,4.965,0
4.0,1.0,0.0,272.0,1.0,4.864,0
1.0,0.0,0.0,108.0,2.0,4.967,0
10.0,0.0,0.0,204.0,1.0,4.857,0
0.0,0.0,0.0,243.0,1.0,4.963,0
2.0,0.0,1.0,349.0,1.0,0.883,1
2.0,1.0,0.0,490.0,6.0,4.864,0
3.0,0.0,0.0,290.0,1.0,4.866,0
1.0,0.0,0.0,106.0,5.0,4.859,0
0.0,1.0,0.0,196.0,2.0,4.86,0
5.0,0.0,0.0,236.0,1.0,1.445,1
3.0,0.0,0.0,49.0,7.0,4.962,0
4.0,0.0,0.0,87.0,5.0,1.244,0
1.0,0.0,0.0,16.0,7.0,4.959,0
4.0,0.0,0.0,202.0,1.0,4.963,0
1.0,0.0,2.0,90.0,3.0,0.714,1
2.0,1.0,0.0,266.0,3.0,1.313,0
3.0,1.0,0.0,1867.0,6.0,4.86,1
2.0,0.0,0.0,278.0,1.0,4.964,0
2.0,0.0,0.0,227.0,1.0,4.957,0
5.0,0.0,0.0,96.0,1.0,1.41,0
1.0,0.0,0.0,47.0,3.0,1.25,0
9.0,1.0,0.0,319.0,1.0,4.864,0
3.0,0.0,0.0,78.0,3.0,4.855,0
3.0,1.0,0.0,396.0,1.0,4.963,0
2.0,0.0,0.0,798.0,2.0,1.327,1
4.0,0.0,0.0,198.0,2.0,4.961,0
1.0,1.0,0.0,22.0,5.0,1.291,0
3.0,0.0,0.0,619.0,2.0,4.962,0
2.0,1.0,0.0,58.0,5.0,4.965,0
4.0,0.0,1.0,171.0,2.0,0.803,0
3.0,0.0,1.0,169.0,2.0,1.25,0
2.0,1.0,0.0,104.0,2.0,4.962,0
1.0,0.0,0.0,297.0,1.0,4.961,0
2.0,0.0,0.0,155.0,1.0,1.268,0
8.0,0.0,0.0,492.0,2.0,4.857,0
2.0,0.0,0.0,413.0,3.0,1.406,1
6.0,0.0,0.0,161.0,1.0,4.96,0
6.0,0.0,0.0,222.0,2.0,0.64,1
4.0,0.0,0.0,1283.0,1.0,4.12,0
2.0,0.0,2.0,262.0,1.0,0.715,1
8.0,0.0,0.0,90.0,2.0,0.883,0
2.0,0.0,0.0,89.0,1.0,0.821,0
3.0,0.0,0.0,289.0,3.0,4.856,0
8.0,0.0,0.0,51.0,2.0,4.191,0
3.0,1.0,0.0,44.0,1.0,4.857,0
4.0,1.0,0.0,72.0,1.0,4.86,0
2.0,0.0,1.0,562.0,3.0,0.654,1
4.0,0.0,0.0,61.0,2.0,4.963,0
3.0,1.0,0.0,100.0,1.0,4.959,0
3.0,1.0,0.0,14.0,3.0,1.266,0
3.0,1.0,0.0,118.0,1.0,4.857,0
2.0,0.0,0.0,182.0,8.0,4.858,0
2.0,0.0,0.0,92.0,5.0,4.857,0
3.0,0.0,0.0,253.0,2.0,4.856,0
6.0,0.0,0.0,136.0,1.0,4.858,0
6.0,0.0,0.0,70.0,3.0,4.191,0
5.0,0.0,2.0,374.0,1.0,1.365,0
3.0,0.0,0.0,237.0,3.0,4.859,0
4.0,0.0,2.0,126.0,2.0,1.268,1
2.0,0.0,0.0,138.0,1.0,4.966,0
0.0,0.0,0.0,597.0,5.0,4.961,0
3.0,0.0,0.0,101.0,5.0,4.153,0
2.0,1.0,0.0,182.0,3.0,4.857,0
4.0,0.0,0.0,75.0,1.0,1.41,0
8.0,0.0,0.0,408.0,2.0,4.961,0
2.0,0.0,0.0,190.0,1.0,1.259,0
2.0,0.0,0.0,457.0,3.0,1.215,0
1.0,0.0,0.0,76.0,2.0,4.864,0
3.0,0.0,0.0,209.0,1.0,1.334,0
6.0,0.0,1.0,21.0,4.0,1.405,0
6.0,0.0,0.0,369.0,1.0,4.191,0
3.0,0.0,0.0,17.0,25.0,4.96,0
2.0,0.0,0.0,95.0,1.0,4.7,0
3.0,1.0,0.0,21.0,1.0,4.865,0
4.0,0.0,0.0,145.0,1.0,4.967,0
3.0,0.0,1.0,77.0,1.0,1.25,0
3.0,1.0,0.0,223.0,1.0,4.857,0
4.0,0.0,0.0,74.0,1.0,4.968,0
2.0,0.0,0.0,313.0,2.0,1.26,1
2.0,0.0,0.0,115.0,4.0,4.965,0
2.0,0.0,0.0,196.0,4.0,4.961,0
11.0,1.0,0.0,213.0,2.0,4.86,0
2.0,0.0,0.0,119.0,2.0,4.962,0
1.0,0.0,0.0,654.0,2.0,4.961,1
5.0,0.0,0.0,102.0,2.0,4.958,0
2.0,1.0,0.0,134.0,1.0,4.86,0
2.0,0.0,1.0,142.0,1.0,4.191,0
3.0,1.0,0.0,281.0,27.0,4.857,0
5.0,0.0,2.0,88.0,2.0,0.714,1
10.0,0.0,0.0,131.0,2.0,4.857,0
2.0,0.0,1.0,215.0,1.0,0.859,1
4.0,0.0,0.0,183.0,1.0,4.968,0
8.0,0.0,0.0,435.0,1.0,1.435,1
4.0,0.0,0.0,290.0,1.0,4.967,0
6.0,1.0,0.0,981.0,2.0,1.405,0
3.0,0.0,0.0,367.0,2.0,4.864,0
3.0,0.0,0.0,149.0,1.0,4.97,0
3.0,0.0,0.0,96.0,1.0,4.12,0
4.0,0.0,0.0,231.0,5.0,4.965,0
4.0,0.0,0.0,1389.0,7.0,4.957,0
3.0,0.0,0.0,497.0,5.0,4.963,0
4.0,0.0,0.0,93.0,2.0,4.965,0
5.0,0.0,2.0,504.0,2.0,0.899,1
4.0,0.0,0.0,1528.0,2.0,4.962,1
2.0,0.0,0.0,20.0,3.0,4.97,0
3.0,0.0,0.0,48.0,1.0,4.859,0
4.0,1.0,0.0,103.0,2.0,4.968,0
5.0,0.0,0.0,53.0,1.0,4.857,0
1.0,0.0,0.0,1205.0,1.0,4.856,1
2.0,0.0,1.0,639.0,3.0,0.803,0
3.0,1.0,0.0,307.0,2.0,4.857,0
9.0,0.0,0.0,328.0,1.0,1.406,1
3.0,1.0,0.0,181.0,3.0,4.856,0
3.0,0.0,0.0,101.0,2.0,4.865,0
6.0,0.0,0.0,210.0,3.0,1.365,0
3.0,0.0,0.0,77.0,3.0,1.41,0
4.0,0.0,0.0,59.0,3.0,4.967,0
3.0,0.0,0.0,16.0,7.0,1.266,0
4.0,0.0,0.0,174.0,1.0,4.864,0
6.0,0.0,0.0,405.0,3.0,4.857,0
8.0,0.0,0.0,332.0,1.0,4.191,0
3.0,0.0,0.0,207.0,1.0,4.864,0
1.0,0.0,0.0,514.0,11.0,4.961,0
3.0,0.0,0.0,137.0,1.0,0.699,0
3.0,0.0,0.0,29.0,1.0,0.713,0
4.0,0.0,0.0,67.0,10.0,4.864,0
8.0,0.0,0.0,380.0,1.0,4.076,0
3.0,1.0,0.0,67.0,1.0,4.857,0
4.0,0.0,0.0,199.0,3.0,4.86,0
1.0,0.0,0.0,241.0,2.0,1.313,0
4.0,0.0,1.0,257.0,2.0,0.719,0
3.0,0.0,1.0,91.0,1.0,1.453,0
4.0,0.0,0.0,183.0,2.0,4.961,0
2.0,0.0,0.0,159.0,1.0,1.313,0
0.0,1.0,0.0,164.0,1.0,4.965,0
1.0,0.0,0.0,199.0,1.0,4.153,0
8.0,0.0,0.0,44.0,1.0,1.365,0
5.0,0.0,2.0,617.0,1.0,0.835,1
2.0,0.0,0.0,2486.0,1.0,0.654,1
3.0,1.0,0.0,265.0,1.0,4.856,0
2.0,1.0,0.0,130.0,2.0,4.968,0
4.0,0.0,2.0,337.0,2.0,1.365,1
7.0,0.0,0.0,130.0,2.0,0.74,0
3.0,0.0,0.0,172.0,1.0,4.966,0
2.0,0.0,0.0,66.0,3.0,4.967,0
4.0,0.0,0.0,149.0,1.0,4.963,0
3.0,1.0,0.0,56.0,1.0,1.313,0
6.0,0.0,0.0,211.0,1.0,1.365,0
7.0,0.0,0.0,349.0,3.0,4.857,0
4.0,0.0,0.0,187.0,1.0,4.961,0
3.0,0.0,0.0,86.0,1.0,1.281,0
1.0,0.0,0.0,140.0,1.0,4.962,0
2.0,0.0,0.0,48.0,1.0,4.191,0
3.0,0.0,0.0,123.0,2.0,4.958,0
2.0,0.0,1.0,255.0,2.0,1.291,0
8.0,0.0,0.0,61.0,2.0,4.962,0
10.0,0.0,1.0,207.0,1.0,1.299,0
7.0,0.0,0.0,404.0,4.0,4.857,0
3.0,0.0,0.0,146.0,4.0,4.96,0
2.0,0.0,0.0,190.0,1.0,4.963,0
2.0,0.0,0.0,172.0,2.0,4.076,0
2.0,1.0,0.0,188.0,7.0,4.967,0
4.0,0.0,0.0,364.0,1.0,4.966,0
4.0,0.0,0.0,258.0,7.0,4.968,0
6.0,1.0,0.0,264.0,1.0,1.299,0
9.0,1.0,0.0,56.0,2.0,4.86,0
10.0,0.0,0.0,205.0,3.0,4.962,0
3.0,0.0,1.0,423.0,2.0,4.021,0
